Entity,Code,Date,Total confirmed deaths per million (deaths per million),Daily confirmed deaths per million (deaths per million)
Macedonia,MKD,"Apr 4, 2020",5.76,0.48
Macedonia,MKD,"Apr 5, 2020",8.16,2.4
Macedonia,MKD,"Apr 6, 2020",8.16,
Macedonia,MKD,"Apr 7, 2020",10.08,1.92
Macedonia,MKD,"Apr 8, 2020",12.48,2.4
Macedonia,MKD,"Apr 9, 2020",14.4,1.92
Macedonia,MKD,"Apr 10, 2020",15.36,0.96
Macedonia,MKD,"Apr 11, 2020",15.36,
Macedonia,MKD,"Apr 12, 2020",16.32,0.96
Macedonia,MKD,"Apr 13, 2020",16.32,
Macedonia,MKD,"Apr 14, 2020",18.24,1.92
Macedonia,MKD,"Apr 15, 2020",21.12,2.88
Macedonia,MKD,"Apr 16, 2020",21.6,0.48
Macedonia,MKD,"Apr 17, 2020",22.08,0.48
Macedonia,MKD,"Apr 18, 2020",23.519,1.44
Macedonia,MKD,"Apr 19, 2020",23.519,
Macedonia,MKD,"Apr 20, 2020",24.479,0.96
Macedonia,MKD,"Apr 21, 2020",25.919,1.44
Macedonia,MKD,"Apr 22, 2020",26.399,0.48
Macedonia,MKD,"Apr 23, 2020",26.879,0.48
Macedonia,MKD,"Apr 24, 2020",26.879,
Macedonia,MKD,"Apr 25, 2020",27.359,0.48
Macedonia,MKD,"Apr 26, 2020",28.319,0.96
Macedonia,MKD,"Apr 27, 2020",29.279,0.96
Macedonia,MKD,"Apr 28, 2020",31.199,1.92
Macedonia,MKD,"Apr 29, 2020",34.079,2.88
Macedonia,MKD,"Apr 30, 2020",35.039,0.96
Macedonia,MKD,"May 1, 2020",36.959,1.92
Macedonia,MKD,"May 2, 2020",38.879,1.92
Macedonia,MKD,"May 3, 2020",39.359,0.48
Macedonia,MKD,"May 4, 2020",40.319,0.96
Macedonia,MKD,"May 5, 2020",40.799,0.48
Macedonia,MKD,"May 6, 2020",41.279,0.48
Macedonia,MKD,"May 7, 2020",42.239,0.96
Macedonia,MKD,"May 8, 2020",42.719,0.48
Macedonia,MKD,"May 9, 2020",43.199,0.48
Malawi,MWI,"Apr 8, 2020",0.052,0.052
Malawi,MWI,"Apr 9, 2020",0.052,
Malawi,MWI,"Apr 10, 2020",0.052,
Malawi,MWI,"Apr 11, 2020",0.052,
Malawi,MWI,"Apr 12, 2020",0.105,0.052
Malawi,MWI,"Apr 13, 2020",0.105,
Malawi,MWI,"Apr 14, 2020",0.105,
Malawi,MWI,"Apr 15, 2020",0.105,
Malawi,MWI,"Apr 16, 2020",0.105,
Malawi,MWI,"Apr 17, 2020",0.105,
Malawi,MWI,"Apr 18, 2020",0.105,
Malawi,MWI,"Apr 19, 2020",0.105,
Malawi,MWI,"Apr 20, 2020",0.105,
Malawi,MWI,"Apr 21, 2020",0.105,
Malawi,MWI,"Apr 22, 2020",0.105,
Malawi,MWI,"Apr 23, 2020",0.157,0.052
Malawi,MWI,"Apr 24, 2020",0.157,
Malawi,MWI,"Apr 25, 2020",0.157,
Malawi,MWI,"Apr 26, 2020",0.157,
Malawi,MWI,"Apr 27, 2020",0.157,
Malawi,MWI,"Apr 28, 2020",0.157,
Malawi,MWI,"Apr 29, 2020",0.157,
Malawi,MWI,"Apr 30, 2020",0.157,
Malawi,MWI,"May 1, 2020",0.157,
Malawi,MWI,"May 2, 2020",0.157,
Malawi,MWI,"May 3, 2020",0.157,
Malawi,MWI,"May 4, 2020",0.157,
Malawi,MWI,"May 5, 2020",0.157,
Malawi,MWI,"May 6, 2020",0.157,
Malawi,MWI,"May 7, 2020",0.157,
Malawi,MWI,"May 8, 2020",0.157,
Malawi,MWI,"May 9, 2020",0.157,
Malaysia,MYS,"Mar 18, 2020",0.062,0.062
Malaysia,MYS,"Mar 19, 2020",0.062,
Malaysia,MYS,"Mar 20, 2020",0.062,
Malaysia,MYS,"Mar 21, 2020",0.062,
Malaysia,MYS,"Mar 22, 2020",0.124,0.062
Malaysia,MYS,"Mar 23, 2020",0.309,0.185
Malaysia,MYS,"Mar 24, 2020",0.433,0.124
Malaysia,MYS,"Mar 25, 2020",0.463,0.031
Malaysia,MYS,"Mar 26, 2020",0.587,0.124
Malaysia,MYS,"Mar 27, 2020",0.711,0.124
Malaysia,MYS,"Mar 28, 2020",0.803,0.093
Malaysia,MYS,"Mar 29, 2020",0.834,0.031
Malaysia,MYS,"Mar 30, 2020",1.05,0.216
Malaysia,MYS,"Mar 31, 2020",1.143,0.093
Malaysia,MYS,"Apr 1, 2020",1.329,0.185
Malaysia,MYS,"Apr 2, 2020",1.39,0.062
Malaysia,MYS,"Apr 3, 2020",1.545,0.154
Malaysia,MYS,"Apr 4, 2020",1.638,0.093
Malaysia,MYS,"Apr 5, 2020",1.761,0.124
Malaysia,MYS,"Apr 6, 2020",1.885,0.124
Malaysia,MYS,"Apr 7, 2020",1.916,0.031
Malaysia,MYS,"Apr 8, 2020",1.946,0.031
Malaysia,MYS,"Apr 9, 2020",2.008,0.062
Malaysia,MYS,"Apr 10, 2020",2.07,0.062
Malaysia,MYS,"Apr 11, 2020",2.163,0.093
Malaysia,MYS,"Apr 12, 2020",2.255,0.093
Malaysia,MYS,"Apr 13, 2020",2.348,0.093
Malaysia,MYS,"Apr 14, 2020",2.379,0.031
Malaysia,MYS,"Apr 15, 2020",2.534,0.154
Malaysia,MYS,"Apr 16, 2020",2.564,0.031
Malaysia,MYS,"Apr 17, 2020",2.595,0.031
Malaysia,MYS,"Apr 18, 2020",2.657,0.062
Malaysia,MYS,"Apr 19, 2020",2.719,0.062
Malaysia,MYS,"Apr 20, 2020",2.75,0.031
Malaysia,MYS,"Apr 21, 2020",2.75,
Malaysia,MYS,"Apr 22, 2020",2.842,0.093
Malaysia,MYS,"Apr 23, 2020",2.873,0.031
Malaysia,MYS,"Apr 24, 2020",2.935,0.062
Malaysia,MYS,"Apr 25, 2020",2.966,0.031
Malaysia,MYS,"Apr 26, 2020",3.028,0.062
Malaysia,MYS,"Apr 27, 2020",3.028,
Malaysia,MYS,"Apr 28, 2020",3.059,0.031
Malaysia,MYS,"Apr 29, 2020",3.09,0.031
Malaysia,MYS,"Apr 30, 2020",3.09,
Malaysia,MYS,"May 1, 2020",3.151,0.062
Malaysia,MYS,"May 2, 2020",3.182,0.031
Malaysia,MYS,"May 3, 2020",3.182,
Malaysia,MYS,"May 4, 2020",3.244,0.062
Malaysia,MYS,"May 5, 2020",3.244,
Malaysia,MYS,"May 6, 2020",3.275,0.031
Malaysia,MYS,"May 7, 2020",3.306,0.031
Malaysia,MYS,"May 8, 2020",3.306,
Malaysia,MYS,"May 9, 2020",3.306,
Maldives,MDV,"May 1, 2020",1.85,1.85
Maldives,MDV,"May 2, 2020",1.85,
Maldives,MDV,"May 3, 2020",1.85,
Maldives,MDV,"May 4, 2020",1.85,
Maldives,MDV,"May 5, 2020",1.85,
Maldives,MDV,"May 6, 2020",1.85,
Maldives,MDV,"May 7, 2020",3.7,1.85
Maldives,MDV,"May 8, 2020",5.55,1.85
Maldives,MDV,"May 9, 2020",5.55,
Mali,MLI,"Apr 1, 2020",0.049,0.049
Mali,MLI,"Apr 2, 2020",0.049,
Mali,MLI,"Apr 3, 2020",0.148,0.099
Mali,MLI,"Apr 4, 2020",0.148,
Mali,MLI,"Apr 5, 2020",0.148,
Mali,MLI,"Apr 6, 2020",0.247,0.099
Mali,MLI,"Apr 7, 2020",0.247,
Mali,MLI,"Apr 8, 2020",0.247,
Mali,MLI,"Apr 9, 2020",0.346,0.099
Mali,MLI,"Apr 10, 2020",0.346,
Mali,MLI,"Apr 11, 2020",0.346,
Mali,MLI,"Apr 12, 2020",0.444,0.099
Mali,MLI,"Apr 13, 2020",0.444,
Mali,MLI,"Apr 14, 2020",0.494,0.049
Mali,MLI,"Apr 15, 2020",0.642,0.148
Mali,MLI,"Apr 16, 2020",0.642,
Mali,MLI,"Apr 17, 2020",0.642,
Mali,MLI,"Apr 18, 2020",0.642,
Mali,MLI,"Apr 19, 2020",0.642,
Mali,MLI,"Apr 20, 2020",0.691,0.049
Mali,MLI,"Apr 21, 2020",0.691,
Mali,MLI,"Apr 22, 2020",0.691,
Mali,MLI,"Apr 23, 2020",0.839,0.148
Mali,MLI,"Apr 24, 2020",1.037,0.198
Mali,MLI,"Apr 25, 2020",1.037,
Mali,MLI,"Apr 26, 2020",1.037,
Mali,MLI,"Apr 27, 2020",1.136,0.099
Mali,MLI,"Apr 28, 2020",1.136,
Mali,MLI,"Apr 29, 2020",1.185,0.049
Mali,MLI,"Apr 30, 2020",1.235,0.049
Mali,MLI,"May 1, 2020",1.284,0.049
Mali,MLI,"May 2, 2020",1.284,
Mali,MLI,"May 3, 2020",1.284,
Mali,MLI,"May 4, 2020",1.333,0.049
Mali,MLI,"May 5, 2020",1.432,0.099
Mali,MLI,"May 6, 2020",1.58,0.148
Mali,MLI,"May 7, 2020",1.58,
Mali,MLI,"May 8, 2020",1.58,
Mali,MLI,"May 9, 2020",1.728,0.148
Malta,MLT,"Apr 9, 2020",2.265,2.265
Malta,MLT,"Apr 10, 2020",4.53,2.265
Malta,MLT,"Apr 11, 2020",4.53,
Malta,MLT,"Apr 12, 2020",6.794,2.265
Malta,MLT,"Apr 13, 2020",6.794,
Malta,MLT,"Apr 14, 2020",6.794,
Malta,MLT,"Apr 15, 2020",6.794,
Malta,MLT,"Apr 16, 2020",6.794,
Malta,MLT,"Apr 17, 2020",6.794,
Malta,MLT,"Apr 18, 2020",6.794,
Malta,MLT,"Apr 19, 2020",6.794,
Malta,MLT,"Apr 20, 2020",6.794,
Malta,MLT,"Apr 21, 2020",6.794,
Malta,MLT,"Apr 22, 2020",6.794,
Malta,MLT,"Apr 23, 2020",6.794,
Malta,MLT,"Apr 24, 2020",6.794,
Malta,MLT,"Apr 25, 2020",6.794,
Malta,MLT,"Apr 26, 2020",9.059,2.265
Malta,MLT,"Apr 27, 2020",9.059,
Malta,MLT,"Apr 28, 2020",9.059,
Malta,MLT,"Apr 29, 2020",9.059,
Malta,MLT,"Apr 30, 2020",9.059,
Malta,MLT,"May 1, 2020",9.059,
Malta,MLT,"May 2, 2020",9.059,
Malta,MLT,"May 3, 2020",9.059,
Malta,MLT,"May 4, 2020",9.059,
Malta,MLT,"May 5, 2020",9.059,
Malta,MLT,"May 6, 2020",11.324,2.265
Malta,MLT,"May 7, 2020",11.324,
Malta,MLT,"May 8, 2020",11.324,
Malta,MLT,"May 9, 2020",11.324,
Mauritania,MRT,"Apr 3, 2020",0.215,0.215
Mauritania,MRT,"Apr 4, 2020",0.215,
Mauritania,MRT,"Apr 5, 2020",0.215,
Mauritania,MRT,"Apr 6, 2020",0.215,
Mauritania,MRT,"Apr 7, 2020",0.215,
Mauritania,MRT,"Apr 8, 2020",0.215,
Mauritania,MRT,"Apr 9, 2020",0.215,
Mauritania,MRT,"Apr 10, 2020",0.215,
Mauritania,MRT,"Apr 11, 2020",0.215,
Mauritania,MRT,"Apr 12, 2020",0.215,
Mauritania,MRT,"Apr 13, 2020",0.215,
Mauritania,MRT,"Apr 14, 2020",0.215,
Mauritania,MRT,"Apr 15, 2020",0.215,
Mauritania,MRT,"Apr 16, 2020",0.215,
Mauritania,MRT,"Apr 17, 2020",0.215,
Mauritania,MRT,"Apr 18, 2020",0.215,
Mauritania,MRT,"Apr 19, 2020",0.215,
Mauritania,MRT,"Apr 20, 2020",0.215,
Mauritania,MRT,"Apr 21, 2020",0.215,
Mauritania,MRT,"Apr 22, 2020",0.215,
Mauritania,MRT,"Apr 23, 2020",0.215,
Mauritania,MRT,"Apr 24, 2020",0.215,
Mauritania,MRT,"Apr 25, 2020",0.215,
Mauritania,MRT,"Apr 26, 2020",0.215,
Mauritania,MRT,"Apr 27, 2020",0.215,
Mauritania,MRT,"Apr 28, 2020",0.215,
Mauritania,MRT,"Apr 29, 2020",0.215,
Mauritania,MRT,"Apr 30, 2020",0.215,
Mauritania,MRT,"May 1, 2020",0.215,
Mauritania,MRT,"May 2, 2020",0.215,
Mauritania,MRT,"May 3, 2020",0.215,
Mauritania,MRT,"May 4, 2020",0.215,
Mauritania,MRT,"May 5, 2020",0.215,
Mauritania,MRT,"May 6, 2020",0.215,
Mauritania,MRT,"May 7, 2020",0.215,
Mauritania,MRT,"May 8, 2020",0.215,
Mauritania,MRT,"May 9, 2020",0.215,
Mauritius,MUS,"Mar 22, 2020",0.786,0.786
Mauritius,MUS,"Mar 23, 2020",1.573,0.786
Mauritius,MUS,"Mar 24, 2020",1.573,
Mauritius,MUS,"Mar 25, 2020",1.573,
Mauritius,MUS,"Mar 26, 2020",1.573,
Mauritius,MUS,"Mar 27, 2020",1.573,
Mauritius,MUS,"Mar 28, 2020",1.573,
Mauritius,MUS,"Mar 29, 2020",1.573,
Mauritius,MUS,"Mar 30, 2020",2.359,0.786
Mauritius,MUS,"Mar 31, 2020",2.359,
Mauritius,MUS,"Apr 1, 2020",2.359,
Mauritius,MUS,"Apr 2, 2020",3.932,1.573
Mauritius,MUS,"Apr 3, 2020",5.504,1.573
Mauritius,MUS,"Apr 4, 2020",5.504,
Mauritius,MUS,"Apr 5, 2020",5.504,
Mauritius,MUS,"Apr 6, 2020",5.504,
Mauritius,MUS,"Apr 7, 2020",5.504,
Mauritius,MUS,"Apr 8, 2020",5.504,
Mauritius,MUS,"Apr 9, 2020",5.504,
Mauritius,MUS,"Apr 10, 2020",5.504,
Mauritius,MUS,"Apr 11, 2020",7.077,1.573
Mauritius,MUS,"Apr 12, 2020",7.077,
Mauritius,MUS,"Apr 13, 2020",7.077,
Mauritius,MUS,"Apr 14, 2020",7.077,
Mauritius,MUS,"Apr 15, 2020",7.077,
Mauritius,MUS,"Apr 16, 2020",7.077,
Mauritius,MUS,"Apr 17, 2020",7.077,
Mauritius,MUS,"Apr 18, 2020",7.077,
Mauritius,MUS,"Apr 19, 2020",7.077,
Mauritius,MUS,"Apr 20, 2020",7.077,
Mauritius,MUS,"Apr 21, 2020",7.077,
Mauritius,MUS,"Apr 22, 2020",7.077,
Mauritius,MUS,"Apr 23, 2020",7.077,
Mauritius,MUS,"Apr 24, 2020",7.077,
Mauritius,MUS,"Apr 25, 2020",7.077,
Mauritius,MUS,"Apr 26, 2020",7.077,
Mauritius,MUS,"Apr 27, 2020",7.077,
Mauritius,MUS,"Apr 28, 2020",7.863,0.786
Mauritius,MUS,"Apr 29, 2020",7.863,
Mauritius,MUS,"Apr 30, 2020",7.863,
Mauritius,MUS,"May 1, 2020",7.863,
Mauritius,MUS,"May 2, 2020",7.863,
Mauritius,MUS,"May 3, 2020",7.863,
Mauritius,MUS,"May 4, 2020",7.863,
Mauritius,MUS,"May 5, 2020",7.863,
Mauritius,MUS,"May 6, 2020",7.863,
Mauritius,MUS,"May 7, 2020",7.863,
Mauritius,MUS,"May 8, 2020",7.863,
Mauritius,MUS,"May 9, 2020",7.863,
Mexico,MEX,"Mar 21, 2020",0.016,0.016
Mexico,MEX,"Mar 22, 2020",0.016,
Mexico,MEX,"Mar 23, 2020",0.016,
Mexico,MEX,"Mar 24, 2020",0.031,0.016
Mexico,MEX,"Mar 25, 2020",0.039,0.008
Mexico,MEX,"Mar 26, 2020",0.039,
Mexico,MEX,"Mar 27, 2020",0.062,0.023
Mexico,MEX,"Mar 28, 2020",0.093,0.031
Mexico,MEX,"Mar 29, 2020",0.124,0.031
Mexico,MEX,"Mar 30, 2020",0.155,0.031
Mexico,MEX,"Mar 31, 2020",0.217,0.062
Mexico,MEX,"Apr 1, 2020",0.225,0.008
Mexico,MEX,"Apr 2, 2020",0.287,0.062
Mexico,MEX,"Apr 3, 2020",0.388,0.101
Mexico,MEX,"Apr 4, 2020",0.465,0.078
Mexico,MEX,"Apr 5, 2020",0.613,0.147
Mexico,MEX,"Apr 6, 2020",0.729,0.116
Mexico,MEX,"Apr 7, 2020",0.969,0.24
Mexico,MEX,"Apr 8, 2020",1.094,0.124
Mexico,MEX,"Apr 9, 2020",1.35,0.256
Mexico,MEX,"Apr 10, 2020",1.505,0.155
Mexico,MEX,"Apr 11, 2020",1.807,0.302
Mexico,MEX,"Apr 12, 2020",2.117,0.31
Mexico,MEX,"Apr 13, 2020",2.296,0.178
Mexico,MEX,"Apr 14, 2020",2.575,0.279
Mexico,MEX,"Apr 15, 2020",3.149,0.574
Mexico,MEX,"Apr 16, 2020",3.482,0.334
Mexico,MEX,"Apr 17, 2020",3.769,0.287
Mexico,MEX,"Apr 18, 2020",4.235,0.465
Mexico,MEX,"Apr 19, 2020",5.041,0.807
Mexico,MEX,"Apr 20, 2020",5.321,0.279
Mexico,MEX,"Apr 21, 2020",5.522,0.202
Mexico,MEX,"Apr 22, 2020",6.647,1.125
Mexico,MEX,"Apr 23, 2020",7.523,0.876
Mexico,MEX,"Apr 24, 2020",8.291,0.768
Mexico,MEX,"Apr 25, 2020",9.47,1.179
Mexico,MEX,"Apr 26, 2020",10.122,0.652
Mexico,MEX,"Apr 27, 2020",10.478,0.357
Mexico,MEX,"Apr 28, 2020",11.122,0.644
Mexico,MEX,"Apr 29, 2020",12.169,1.047
Mexico,MEX,"Apr 30, 2020",13.433,1.264
Mexico,MEX,"May 1, 2020",14.418,0.985
Mexico,MEX,"May 2, 2020",15.295,0.876
Mexico,MEX,"May 3, 2020",15.985,0.69
Mexico,MEX,"May 4, 2020",16.706,0.721
Mexico,MEX,"May 5, 2020",17.614,0.907
Mexico,MEX,"May 6, 2020",19.444,1.83
Mexico,MEX,"May 7, 2020",20.972,1.528
Mexico,MEX,"May 8, 2020",22.965,1.993
Mexico,MEX,"May 9, 2020",24.509,1.543
Moldova,MDA,"Mar 19, 2020",0.248,0.248
Moldova,MDA,"Mar 20, 2020",0.248,
Moldova,MDA,"Mar 21, 2020",0.248,
Moldova,MDA,"Mar 22, 2020",0.248,
Moldova,MDA,"Mar 23, 2020",0.248,
Moldova,MDA,"Mar 24, 2020",0.248,
Moldova,MDA,"Mar 25, 2020",0.248,
Moldova,MDA,"Mar 26, 2020",0.248,
Moldova,MDA,"Mar 27, 2020",0.248,
Moldova,MDA,"Mar 28, 2020",0.496,0.248
Moldova,MDA,"Mar 29, 2020",0.496,
Moldova,MDA,"Mar 30, 2020",0.496,
Moldova,MDA,"Mar 31, 2020",0.496,
Moldova,MDA,"Apr 1, 2020",0.992,0.496
Moldova,MDA,"Apr 2, 2020",1.239,0.248
Moldova,MDA,"Apr 3, 2020",1.487,0.248
Moldova,MDA,"Apr 4, 2020",1.983,0.496
Moldova,MDA,"Apr 5, 2020",2.975,0.992
Moldova,MDA,"Apr 6, 2020",3.718,0.744
Moldova,MDA,"Apr 7, 2020",4.71,0.992
Moldova,MDA,"Apr 8, 2020",5.454,0.744
Moldova,MDA,"Apr 9, 2020",6.693,1.239
Moldova,MDA,"Apr 10, 2020",7.189,0.496
Moldova,MDA,"Apr 11, 2020",7.189,
Moldova,MDA,"Apr 12, 2020",7.437,0.248
Moldova,MDA,"Apr 13, 2020",7.933,0.496
Moldova,MDA,"Apr 14, 2020",8.924,0.992
Moldova,MDA,"Apr 15, 2020",9.916,0.992
Moldova,MDA,"Apr 16, 2020",11.403,1.487
Moldova,MDA,"Apr 17, 2020",13.386,1.983
Moldova,MDA,"Apr 18, 2020",13.882,0.496
Moldova,MDA,"Apr 19, 2020",14.874,0.992
Moldova,MDA,"Apr 20, 2020",16.609,1.735
Moldova,MDA,"Apr 21, 2020",17.353,0.744
Moldova,MDA,"Apr 22, 2020",18.096,0.744
Moldova,MDA,"Apr 23, 2020",18.84,0.744
Moldova,MDA,"Apr 24, 2020",19.832,0.992
Moldova,MDA,"Apr 25, 2020",21.567,1.735
Moldova,MDA,"Apr 26, 2020",23.302,1.735
Moldova,MDA,"Apr 27, 2020",23.798,0.496
Moldova,MDA,"Apr 28, 2020",25.285,1.487
Moldova,MDA,"Apr 29, 2020",26.525,1.239
Moldova,MDA,"Apr 30, 2020",27.516,0.992
Moldova,MDA,"May 1, 2020",29.5,1.983
Moldova,MDA,"May 2, 2020",30.243,0.744
Moldova,MDA,"May 3, 2020",30.739,0.496
Moldova,MDA,"May 4, 2020",30.987,0.248
Moldova,MDA,"May 5, 2020",32.722,1.735
Moldova,MDA,"May 6, 2020",33.714,0.992
Moldova,MDA,"May 7, 2020",35.449,1.735
Moldova,MDA,"May 8, 2020",35.945,0.496
Moldova,MDA,"May 9, 2020",37.68,1.735
Monaco,MCO,"Apr 5, 2020",50.963,50.963
Monaco,MCO,"Apr 6, 2020",50.963,
Monaco,MCO,"Apr 7, 2020",50.963,
Monaco,MCO,"Apr 8, 2020",50.963,
Monaco,MCO,"Apr 9, 2020",50.963,
Monaco,MCO,"Apr 10, 2020",50.963,
Monaco,MCO,"Apr 11, 2020",50.963,
Monaco,MCO,"Apr 12, 2020",50.963,
Monaco,MCO,"Apr 13, 2020",50.963,
Monaco,MCO,"Apr 14, 2020",50.963,
Monaco,MCO,"Apr 15, 2020",50.963,
Monaco,MCO,"Apr 16, 2020",76.445,25.482
Monaco,MCO,"Apr 17, 2020",76.445,
Monaco,MCO,"Apr 18, 2020",76.445,
Monaco,MCO,"Apr 19, 2020",76.445,
Monaco,MCO,"Apr 20, 2020",76.445,
Monaco,MCO,"Apr 21, 2020",76.445,
Monaco,MCO,"Apr 22, 2020",76.445,
Monaco,MCO,"Apr 23, 2020",76.445,
Monaco,MCO,"Apr 24, 2020",101.926,25.482
Monaco,MCO,"Apr 25, 2020",101.926,
Monaco,MCO,"Apr 26, 2020",101.926,
Monaco,MCO,"Apr 27, 2020",101.926,
Monaco,MCO,"Apr 28, 2020",101.926,
Monaco,MCO,"Apr 29, 2020",101.926,
Monaco,MCO,"Apr 30, 2020",101.926,
Monaco,MCO,"May 1, 2020",101.926,
Monaco,MCO,"May 2, 2020",101.926,
Monaco,MCO,"May 3, 2020",101.926,
Monaco,MCO,"May 4, 2020",101.926,
Monaco,MCO,"May 5, 2020",101.926,
Monaco,MCO,"May 6, 2020",101.926,
Monaco,MCO,"May 7, 2020",101.926,
Monaco,MCO,"May 8, 2020",101.926,
Monaco,MCO,"May 9, 2020",101.926,
Montenegro,MNE,"Mar 27, 2020",1.592,1.592
Montenegro,MNE,"Mar 28, 2020",1.592,
Montenegro,MNE,"Mar 29, 2020",1.592,
Montenegro,MNE,"Mar 30, 2020",1.592,
Montenegro,MNE,"Mar 31, 2020",1.592,
Montenegro,MNE,"Apr 1, 2020",1.592,
Montenegro,MNE,"Apr 2, 2020",1.592,
Montenegro,MNE,"Apr 3, 2020",3.184,1.592
Montenegro,MNE,"Apr 4, 2020",3.184,
Montenegro,MNE,"Apr 5, 2020",3.184,
Montenegro,MNE,"Apr 6, 2020",3.184,
Montenegro,MNE,"Apr 7, 2020",3.184,
Montenegro,MNE,"Apr 8, 2020",3.184,
Montenegro,MNE,"Apr 9, 2020",3.184,
Montenegro,MNE,"Apr 10, 2020",3.184,
Montenegro,MNE,"Apr 11, 2020",3.184,
Montenegro,MNE,"Apr 12, 2020",3.184,
Montenegro,MNE,"Apr 13, 2020",4.777,1.592
Montenegro,MNE,"Apr 14, 2020",4.777,
Montenegro,MNE,"Apr 15, 2020",6.369,1.592
Montenegro,MNE,"Apr 16, 2020",6.369,
Montenegro,MNE,"Apr 17, 2020",6.369,
Montenegro,MNE,"Apr 18, 2020",6.369,
Montenegro,MNE,"Apr 19, 2020",7.961,1.592
Montenegro,MNE,"Apr 20, 2020",7.961,
Montenegro,MNE,"Apr 21, 2020",7.961,
Montenegro,MNE,"Apr 22, 2020",7.961,
Montenegro,MNE,"Apr 23, 2020",7.961,
Montenegro,MNE,"Apr 24, 2020",7.961,
Montenegro,MNE,"Apr 25, 2020",9.553,1.592
Montenegro,MNE,"Apr 26, 2020",9.553,
Montenegro,MNE,"Apr 27, 2020",11.145,1.592
Montenegro,MNE,"Apr 28, 2020",11.145,
Montenegro,MNE,"Apr 29, 2020",11.145,
Montenegro,MNE,"Apr 30, 2020",11.145,
Montenegro,MNE,"May 1, 2020",11.145,
Montenegro,MNE,"May 2, 2020",11.145,
Montenegro,MNE,"May 3, 2020",11.145,
Montenegro,MNE,"May 4, 2020",12.738,1.592
Montenegro,MNE,"May 5, 2020",12.738,
Montenegro,MNE,"May 6, 2020",12.738,
Montenegro,MNE,"May 7, 2020",12.738,
Montenegro,MNE,"May 8, 2020",12.738,
Montenegro,MNE,"May 9, 2020",12.738,
Montserrat,MSR,"Apr 26, 2020",200.04,200.04
Montserrat,MSR,"Apr 27, 2020",200.04,
Montserrat,MSR,"Apr 28, 2020",200.04,
Montserrat,MSR,"Apr 29, 2020",200.04,
Montserrat,MSR,"Apr 30, 2020",200.04,
Montserrat,MSR,"May 1, 2020",200.04,
Montserrat,MSR,"May 2, 2020",200.04,
Montserrat,MSR,"May 3, 2020",200.04,
Montserrat,MSR,"May 4, 2020",200.04,
Montserrat,MSR,"May 5, 2020",200.04,
Montserrat,MSR,"May 6, 2020",200.04,
Montserrat,MSR,"May 7, 2020",200.04,
Montserrat,MSR,"May 8, 2020",200.04,
Montserrat,MSR,"May 9, 2020",200.04,
Morocco,MAR,"Mar 12, 2020",0.027,0.027
Morocco,MAR,"Mar 13, 2020",0.027,
Morocco,MAR,"Mar 14, 2020",0.027,
Morocco,MAR,"Mar 15, 2020",0.027,
Morocco,MAR,"Mar 16, 2020",0.027,
Morocco,MAR,"Mar 17, 2020",0.027,
Morocco,MAR,"Mar 18, 2020",0.054,0.027
Morocco,MAR,"Mar 19, 2020",0.054,
Morocco,MAR,"Mar 20, 2020",0.054,
Morocco,MAR,"Mar 21, 2020",0.081,0.027
Morocco,MAR,"Mar 22, 2020",0.081,
Morocco,MAR,"Mar 23, 2020",0.108,0.027
Morocco,MAR,"Mar 24, 2020",0.108,
Morocco,MAR,"Mar 25, 2020",0.135,0.027
Morocco,MAR,"Mar 26, 2020",0.163,0.027
Morocco,MAR,"Mar 27, 2020",0.271,0.108
Morocco,MAR,"Mar 28, 2020",0.623,0.352
Morocco,MAR,"Mar 29, 2020",0.623,
Morocco,MAR,"Mar 30, 2020",0.704,0.081
Morocco,MAR,"Mar 31, 2020",0.894,0.19
Morocco,MAR,"Apr 1, 2020",0.975,0.081
Morocco,MAR,"Apr 2, 2020",1.057,0.081
Morocco,MAR,"Apr 3, 2020",1.192,0.135
Morocco,MAR,"Apr 4, 2020",1.192,
Morocco,MAR,"Apr 5, 2020",1.598,0.406
Morocco,MAR,"Apr 6, 2020",1.896,0.298
Morocco,MAR,"Apr 7, 2020",2.167,0.271
Morocco,MAR,"Apr 8, 2020",2.438,0.271
Morocco,MAR,"Apr 9, 2020",2.52,0.081
Morocco,MAR,"Apr 10, 2020",2.628,0.108
Morocco,MAR,"Apr 11, 2020",2.899,0.271
Morocco,MAR,"Apr 12, 2020",3.007,0.108
Morocco,MAR,"Apr 13, 2020",3.197,0.19
Morocco,MAR,"Apr 14, 2020",3.414,0.217
Morocco,MAR,"Apr 15, 2020",3.414,
Morocco,MAR,"Apr 16, 2020",3.441,0.027
Morocco,MAR,"Apr 17, 2020",3.522,0.081
Morocco,MAR,"Apr 18, 2020",3.657,0.135
Morocco,MAR,"Apr 19, 2020",3.712,0.054
Morocco,MAR,"Apr 20, 2020",3.82,0.108
Morocco,MAR,"Apr 21, 2020",3.874,0.054
Morocco,MAR,"Apr 22, 2020",3.928,0.054
Morocco,MAR,"Apr 23, 2020",4.037,0.108
Morocco,MAR,"Apr 24, 2020",4.199,0.163
Morocco,MAR,"Apr 25, 2020",4.281,0.081
Morocco,MAR,"Apr 26, 2020",4.308,0.027
Morocco,MAR,"Apr 27, 2020",4.362,0.054
Morocco,MAR,"Apr 28, 2020",4.389,0.027
Morocco,MAR,"Apr 29, 2020",4.47,0.081
Morocco,MAR,"Apr 30, 2020",4.552,0.081
